23:37:47 Log file: logs/train_20250523_233747.log
23:38:19 ✔ Data split: 1958081/279725/559453 rows ➜ splits
23:38:22 train.csv: samples=1957961  class_dist=[609313 731512 617256]
23:38:22 val.csv: samples=279605  class_dist=[90467 94550 94708]
23:38:23 test.csv: samples=559333  class_dist=[183495 190446 185512]
23:38:28 [train] batch 200/7649 | loss 1.1037 | acc 0.3543
00:39:55 [train] batch 4200/7649 | loss 1.0890 | acc 0.3822
00:39:59 [train] batch 4400/7649 | loss 1.0890 | acc 0.3821
00:40:02 [train] batch 4600/7649 | loss 1.0890 | acc 0.3822
00:40:05 [train] batch 4800/7649 | loss 1.0890 | acc 0.3821
00:40:09 [train] batch 5000/7649 | loss 1.0890 | acc 0.3821
00:40:12 [train] batch 5200/7649 | loss 1.0890 | acc 0.3820
00:40:15 [train] batch 5400/7649 | loss 1.0890 | acc 0.3820
00:40:19 [train] batch 5600/7649 | loss 1.0890 | acc 0.3820
00:40:22 [train] batch 5800/7649 | loss 1.0890 | acc 0.3819
00:40:25 [train] batch 6000/7649 | loss 1.0890 | acc 0.3820
00:40:29 [train] batch 6200/7649 | loss 1.0891 | acc 0.3819
00:40:32 [train] batch 6400/7649 | loss 1.0891 | acc 0.3819
00:40:35 [train] batch 6600/7649 | loss 1.0891 | acc 0.3820
00:40:38 [train] batch 6800/7649 | loss 1.0891 | acc 0.3819
00:40:42 [train] batch 7000/7649 | loss 1.0891 | acc 0.3818
00:40:45 [train] batch 7200/7649 | loss 1.0891 | acc 0.3819
00:40:48 [train] batch 7400/7649 | loss 1.0891 | acc 0.3818
00:40:51 [train] batch 7600/7649 | loss 1.0891 | acc 0.3818
00:40:52 [train] batch 7649/7649 | loss 1.0891 | acc 0.3818
00:40:59 ✔ saved validation confusion matrix → confusion_val/run_20250523_233825/epoch_28.png
00:40:59 Epoch 28 | train 1.0891/0.3818 | val 1.0940/0.3677 | lr 1.56e-07
00:41:02 [train] batch 200/7649 | loss 1.0906 | acc 0.3780
00:41:06 [train] batch 400/7649 | loss 1.0902 | acc 0.3787
00:41:09 [train] batch 600/7649 | loss 1.0899 | acc 0.3795
00:41:12 [train] batch 800/7649 | loss 1.0895 | acc 0.3800
00:41:16 [train] batch 1000/7649 | loss 1.0893 | acc 0.3813
00:41:19 [train] batch 1200/7649 | loss 1.0893 | acc 0.3812
00:41:22 [train] batch 1400/7649 | loss 1.0893 | acc 0.3817
00:41:25 [train] batch 1600/7649 | loss 1.0893 | acc 0.3818
00:41:29 [train] batch 1800/7649 | loss 1.0892 | acc 0.3816
00:41:32 [train] batch 2000/7649 | loss 1.0892 | acc 0.3817
00:41:35 [train] batch 2200/7649 | loss 1.0893 | acc 0.3815
00:41:39 [train] batch 2400/7649 | loss 1.0893 | acc 0.3814
00:41:42 [train] batch 2600/7649 | loss 1.0893 | acc 0.3813
00:41:45 [train] batch 2800/7649 | loss 1.0893 | acc 0.3812
00:41:48 [train] batch 3000/7649 | loss 1.0892 | acc 0.3813
00:41:52 [train] batch 3200/7649 | loss 1.0892 | acc 0.3813
00:41:55 [train] batch 3400/7649 | loss 1.0891 | acc 0.3815
00:41:59 [train] batch 3600/7649 | loss 1.0891 | acc 0.3814
00:42:02 [train] batch 3800/7649 | loss 1.0891 | acc 0.3815
00:42:05 [train] batch 4000/7649 | loss 1.0891 | acc 0.3815
00:42:09 [train] batch 4200/7649 | loss 1.0891 | acc 0.3815
00:42:12 [train] batch 4400/7649 | loss 1.0891 | acc 0.3816
00:42:15 [train] batch 4600/7649 | loss 1.0890 | acc 0.3817
00:42:19 [train] batch 4800/7649 | loss 1.0890 | acc 0.3819
00:42:22 [train] batch 5000/7649 | loss 1.0890 | acc 0.3817
00:42:25 [train] batch 5200/7649 | loss 1.0890 | acc 0.3816
00:42:29 [train] batch 5400/7649 | loss 1.0890 | acc 0.3817
00:42:32 [train] batch 5600/7649 | loss 1.0890 | acc 0.3818
00:42:35 [train] batch 5800/7649 | loss 1.0891 | acc 0.3818
00:42:39 [train] batch 6000/7649 | loss 1.0891 | acc 0.3817
00:42:42 [train] batch 6200/7649 | loss 1.0891 | acc 0.3818
00:42:45 [train] batch 6400/7649 | loss 1.0891 | acc 0.3817
00:42:49 [train] batch 6600/7649 | loss 1.0891 | acc 0.3818
00:42:52 [train] batch 6800/7649 | loss 1.0891 | acc 0.3819
00:42:55 [train] batch 7000/7649 | loss 1.0891 | acc 0.3818
00:42:59 [train] batch 7200/7649 | loss 1.0891 | acc 0.3819
00:43:02 [train] batch 7400/7649 | loss 1.0891 | acc 0.3818
00:43:06 [train] batch 7600/7649 | loss 1.0891 | acc 0.3818
00:43:07 [train] batch 7649/7649 | loss 1.0891 | acc 0.3818
00:43:13 ✔ saved validation confusion matrix → confusion_val/run_20250523_233825/epoch_29.png
00:43:13 Epoch 29 | train 1.0891/0.3818 | val 1.0939/0.3678 | lr 1.56e-07
00:43:13 Early-stop
00:43:14 [eval ] batch 200/2185 | loss 1.0944 | acc 0.3789
00:43:15 [eval ] batch 400/2185 | loss 1.0935 | acc 0.3721
00:43:16 [eval ] batch 600/2185 | loss 1.0926 | acc 0.3708
00:43:17 [eval ] batch 800/2185 | loss 1.0943 | acc 0.3688
00:43:18 [eval ] batch 1000/2185 | loss 1.0947 | acc 0.3677
00:43:20 [eval ] batch 1200/2185 | loss 1.0946 | acc 0.3668
00:43:21 [eval ] batch 1400/2185 | loss 1.0954 | acc 0.3661
00:43:22 [eval ] batch 1600/2185 | loss 1.0956 | acc 0.3656
00:43:23 [eval ] batch 1800/2185 | loss 1.0958 | acc 0.3657
00:43:24 [eval ] batch 2000/2185 | loss 1.0959 | acc 0.3653
00:43:25 [eval ] batch 2185/2185 | loss 1.0960 | acc 0.3650
00:43:25 TEST loss/acc 1.0960/0.3650
00:43:37 Confusion matrix saved ➜ confusion_matrix.png

归一化
/data4/private/rmy/hw/confusion_val/run_20250523_233825
